created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-26T19:20:26Z,1596660181001175e3,1596660181001175041,"with the new expansion launching in 2 days, anyone who wants to come back use my link :) we both get stuff! #Dragonflight   @worldofwarcraft https://t.co/sa9WaFc5aB",FALSE,164,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"with the new expansion launching in 2 days, anyone who wants to come back use my link :) we both get stuff! #Dragonflight   @worldofwarcraft https://t.co/sa9WaFc5aB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:18:22Z,1596659661020704800,1596659661020704768,Dragonflight Pre-Patch is L I V E ! ! I''m L I V E! #Dragonflight  #World of Warcraft https://t.co/8awIMSPBNy,FALSE,109,,,"<a href=""https://streamlabs.com"" rel=""nofollow"">Streamlabs Twitter</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,Dragonflight Pre-Patch is L I V E ! ! I''m L I V E! #Dragonflight  #World of Warcraft https://t.co/8awIMSPBNy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:15:56Z,1596659051274072e3,1596659051274072064,Well #dragonflight is about to release and I am excited to see what this kittle evoker can do!!! #newgame gonna keep everyone busy after all the #FIFAWorldCup excitement!! https://t.co/zop9UJSMeG,FALSE,171,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Well #dragonflight is about to release and I am excited to see what this kittle evoker can do!!! #newgame gonna keep everyone busy after all the #FIFAWorldCup excitement!! https://t.co/zop9UJSMeG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:13:26Z,1596658420299415600,1596658420299415552,"2 days until Dragonflight leveling alts 
#warcraft
#worldofwarcraft
#dragonflight
#twitch
#smallstreamer
https://t.co/a1Q0HLQFb0",FALSE,128,,,"<a href=""https://streamlabs.com"" rel=""nofollow"">Streamlabs Twitter</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,FALSE,FALSE,en,NA,NA,,"2 days until Dragonflight leveling alts 
#warcraft
#worldofwarcraft
#dragonflight
#twitch
#smallstreamer
https://t.co/a1Q0HLQFb0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:13:24Z,1596658411764330500,1596658411764330496,2 days!!! @Warcraft please dont let servers be a problem!!! #Dragonflight,FALSE,73,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,2 days!!! @Warcraft please dont let servers be a problem!!! #Dragonflight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:11:51Z,1596658021811523600,1596658021811523584,"I will open the first worlds space center.
We will compete with #SpaceX and others… bidding for contracts from #nasa and higher science operations creating a 100% clean energy and renewable energy.
I will create billions of jobs worldwide. #ai #Dragonflight",FALSE,257,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,FALSE,NA,en,NA,NA,,"I will open the first worlds space center.
We will compete with #SpaceX and others… bidding for contracts from #nasa and higher science operations creating a 100% clean energy and renewable energy.
I will create billions of jobs worldwide. #ai #Dragonflight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:11:09Z,1596657843733942300,1596657843733942272,ill be live monday at 6pm EST with the launch of the new world of warcraft expansion this will be the first time i will have drops enabled for the fel drake mount. #worldofwarcraft #TwitchStreamers #twitchstreamer #Dragonflight,FALSE,227,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,ill be live monday at 6pm EST with the launch of the new world of warcraft expansion this will be the first time i will have drops enabled for the fel drake mount. #worldofwarcraft #TwitchStreamers #twitchstreamer #Dragonflight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:04:17Z,1596656119501365200,1596656119501365248,"Yah girl is going live to do some leveling on world of warcraft! Come by and say hi!!

https://t.co/RgZYf054lA

#WorldOfWarcraft #TwitchStreamers #TwitchAffliate #Dragonflight",FALSE,175,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Yah girl is going live to do some leveling on world of warcraft! Come by and say hi!!

https://t.co/RgZYf054lA

#WorldOfWarcraft #TwitchStreamers #TwitchAffliate #Dragonflight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:01:51Z,1596655503978815500,1596655503978815488,"It's time for the last stream of the week! Dragonflight's just around the corner, so let's hope we get lucky with these mount runs ⚔️
Come hang out over at https://t.co/j02U7Dw26r

#WorldOfWarcraft #Dragonflight https://t.co/yrdAZVutMQ",FALSE,211,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"It's time for the last stream of the week! Dragonflight's just around the corner, so let's hope we get lucky with these mount runs ⚔️
Come hang out over at https://t.co/j02U7Dw26r

#WorldOfWarcraft #Dragonflight https://t.co/yrdAZVutMQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:58:13Z,159665459212075e4,1596654592120750080,"Ending #WorldOfWarcraft #Shadowlands with a bang!

This week &amp; last week our guild achieved:
✅ GLORY OF THE NATHRIA RAIDER
✅ GLORY OF THE DOMINANT RAIDER

Now we are ready for #Dragonflight! 🥳

#Warcraft #WoWscreenshot #WoWShare #gamers #gaming https://t.co/oFENhp3FLd",FALSE,248,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,9,FALSE,FALSE,FALSE,en,NA,NA,,"Ending #WorldOfWarcraft #Shadowlands with a bang!

This week &amp; last week our guild achieved:
✅ GLORY OF THE NATHRIA RAIDER
✅ GLORY OF THE DOMINANT RAIDER

Now we are ready for #Dragonflight! 🥳

#Warcraft #WoWscreenshot #WoWShare #gamers #gaming https://t.co/oFENhp3FLd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:57:40Z,1596654452228128800,1596654452228128770,@anniefuchsia @wd_black Install #Dragonflight on it! https://t.co/zGzrMAFFOW,FALSE,52,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596590795028586500,1596590795028586498,2506877951,2506877951,anniefuchsia,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,@anniefuchsia @wd_black Install #Dragonflight on it! https://t.co/zGzrMAFFOW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:56:15Z,1596654094323622e3,1596654094323621888,"#Live Leveling up my Monk!

https://t.co/dR5d0tYLD4

Getting prepared for #Dragonflight in a few days! https://t.co/S8ASt6MKa5",FALSE,102,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,3,FALSE,FALSE,FALSE,en,NA,NA,,"#Live Leveling up my Monk!

https://t.co/dR5d0tYLD4

Getting prepared for #Dragonflight in a few days! https://t.co/S8ASt6MKa5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:46:35Z,1596651664190177300,1596651664190177280,"I got #worldofwarcraft to work so I'm having the stream I attempted to have all week!! Story-time with Jess, and WoW... can't go wrong :D

#SmallStreamersConnect #SmallStreamerCommunity #twitch #affiliate #SupportSmallStreamers #WoW #dragonflight #ichabodpet #gamergirl #gamermom",FALSE,279,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,2,FALSE,FALSE,NA,en,NA,NA,,"I got #worldofwarcraft to work so I'm having the stream I attempted to have all week!! Story-time with Jess, and WoW... can't go wrong :D

#SmallStreamersConnect #SmallStreamerCommunity #twitch #affiliate #SupportSmallStreamers #WoW #dragonflight #ichabodpet #gamergirl #gamermom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:45:46Z,1596651457268236300,1596651457268236290,This week's gonna be a busy one. Valorant grinds and #Dragonflight release streams. May my sleeping schedule rest in peace. 🥹,FALSE,125,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,5,FALSE,FALSE,NA,en,NA,NA,,This week's gonna be a busy one. Valorant grinds and #Dragonflight release streams. May my sleeping schedule rest in peace. 🥹,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:42:58Z,1596650751014891500,1596650751014891522,"Let's level some toons tonight with the wife @TwitchyPuppy
#Dragonflight
#Warcraft
#CraftBeer https://t.co/5GkDDCeYce",FALSE,93,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,5,FALSE,FALSE,FALSE,en,NA,NA,,"Let's level some toons tonight with the wife @TwitchyPuppy
#Dragonflight
#Warcraft
#CraftBeer https://t.co/5GkDDCeYce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:41:49Z,1596650462933315600,1596650462933315588,"The Red Dragon
The warrior leapt towards the giant creature, knowing full well this leap might be his last. 
#fantasyart #Dragonflight https://t.co/LYR8Bl8VbG",FALSE,134,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,3,FALSE,FALSE,FALSE,en,NA,NA,,"The Red Dragon
The warrior leapt towards the giant creature, knowing full well this leap might be his last. 
#fantasyart #Dragonflight https://t.co/LYR8Bl8VbG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:35:11Z,1596648794443362300,1596648794443362305,My trip in LA is coming to a end. But can’t wait to get back home and #stream some #dragonflight @Warcraft https://t.co/GGtLEnraJ2,FALSE,106,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,5,FALSE,FALSE,FALSE,en,NA,NA,,My trip in LA is coming to a end. But can’t wait to get back home and #stream some #dragonflight @Warcraft https://t.co/GGtLEnraJ2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:28:25Z,1596647091912478700,1596647091912478720,Live AGAIN with more pre-launch shenanigans! #Dragonflight  #Warcraft @thegamehers @KinesisGaming https://t.co/txRircs3Xu,FALSE,121,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,Live AGAIN with more pre-launch shenanigans! #Dragonflight  #Warcraft @thegamehers @KinesisGaming https://t.co/txRircs3Xu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:27:14Z,1596646794871464e3,1596646794871463941,"48hrs till #Dragonflight !

 ༶• #worldofwarcraft #Warcraft #narcissusaddon #NenekoColorS •༶ https://t.co/SyhFQegsQx",FALSE,91,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"48hrs till #Dragonflight !

 ༶• #worldofwarcraft #Warcraft #narcissusaddon #NenekoColorS •༶ https://t.co/SyhFQegsQx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:21:11Z,1596645272385642500,1596645272385642498,"⭐️ALL 3 FATED RAIDS CLEARED⭐️ Absolute buzzing, so proud of the guild tonight. We absolutely smashed it ❤️ #DragonFlight #WorldOfWarcraft #Doomhammer @Warcraft https://t.co/KJv9zhRqzJ",FALSE,159,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,5,FALSE,FALSE,FALSE,en,NA,NA,,"⭐️ALL 3 FATED RAIDS CLEARED⭐️ Absolute buzzing, so proud of the guild tonight. We absolutely smashed it ❤️ #DragonFlight #WorldOfWarcraft #Doomhammer @Warcraft https://t.co/KJv9zhRqzJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:17:45Z,1596644405934542800,1596644405934542851,"Free TTS in stream. Just !tts ....   Come follow/chat https://t.co/1uAL4xvFBQ

#twitch #streamer #dragonflight #live",FALSE,116,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,FALSE,en,NA,NA,,"Free TTS in stream. Just !tts ....   Come follow/chat https://t.co/1uAL4xvFBQ

#twitch #streamer #dragonflight #live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:17:05Z,1596644238066061300,1596644238066061313,"All ready for World of Warcraft Dragonflight, My Dracthyr Evoker is level 60 @Warcraft #Dragonflight https://t.co/mKpVuPlyz3",FALSE,100,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"All ready for World of Warcraft Dragonflight, My Dracthyr Evoker is level 60 @Warcraft #Dragonflight https://t.co/mKpVuPlyz3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:15:11Z,1596643760858808300,1596643760858808320,"Racial profession bonuses have changed in Dragonflight with overall skill bonuses being reduced, and other abilities now being reflected within the new profession Secondary Stats.

#Dragonflight #Warcraft 

https://t.co/MIo7FvunU6 https://t.co/X1TwCIDsjM",FALSE,230,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,108,FALSE,FALSE,FALSE,en,NA,NA,,"Racial profession bonuses have changed in Dragonflight with overall skill bonuses being reduced, and other abilities now being reflected within the new profession Secondary Stats.

#Dragonflight #Warcraft 

https://t.co/MIo7FvunU6 https://t.co/X1TwCIDsjM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:09:39Z,1596642367423254500,1596642367423254528,Stormwind is not safe come Dragonflight!! #worldofwarcraft #mmorpg https://t.co/0DbyRrfplV via @YouTube #SmallStreamersConnect #smallyoutuber @Warcraft @Blizzard_Ent #Dragonflight #WarcraftStory,FALSE,194,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,15,6,FALSE,FALSE,FALSE,en,NA,NA,,Stormwind is not safe come Dragonflight!! #worldofwarcraft #mmorpg https://t.co/0DbyRrfplV via @YouTube #SmallStreamersConnect #smallyoutuber @Warcraft @Blizzard_Ent #Dragonflight #WarcraftStory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:02:34Z,1596640586215592e3,1596640586215591936,48 hours to go 🙌 #Dragonflight,FALSE,30,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,48 hours to go 🙌 #Dragonflight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:00:50Z,1596640149768573e3,1596640149768572928,"I wonder if leveling 5 alts Is too much for #Dragonflight. Oh well, it's done. I am ready",FALSE,89,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"I wonder if leveling 5 alts Is too much for #Dragonflight. Oh well, it's done. I am ready",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:00:08Z,1596639971523559400,1596639971523559424,"48 hours to #Dragonflight 

Are you ready? 🐉 https://t.co/uhg5J0R1vL",FALSE,44,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,76,676,FALSE,FALSE,FALSE,en,NA,NA,,"48 hours to #Dragonflight 

Are you ready? 🐉 https://t.co/uhg5J0R1vL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:00:05Z,1596639962002227200,1596639962002227201,"🕶️ Rock a new look.

All new tier and gladiator class sets arrive in Season One of #Dragonflight.

💀 Death Knight
😈 Demon Hunter
🐻 Druid
🏹 Hunter https://t.co/H5O1et8yA4",FALSE,145,,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,184,2145,FALSE,FALSE,FALSE,en,NA,NA,,"🕶️ Rock a new look.

All new tier and gladiator class sets arrive in Season One of #Dragonflight.

💀 Death Knight
😈 Demon Hunter
🐻 Druid
🏹 Hunter https://t.co/H5O1et8yA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:00:00Z,1596639940594499600,1596639940594499585,"It's almost time

#Dragonflight https://t.co/iqwuBeH86x",FALSE,31,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"It's almost time

#Dragonflight https://t.co/iqwuBeH86x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:57:18Z,1596639260832321500,1596639260832321536,This is gonna be me in #Dragonflight (probably) https://t.co/EOQ3Xq7J3h,FALSE,47,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,9,FALSE,FALSE,FALSE,en,NA,NA,,This is gonna be me in #Dragonflight (probably) https://t.co/EOQ3Xq7J3h,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:55:00Z,1596638681443733500,1596638681443733504,"Because its two days away and I'm hype.

One race, but the powers of five. The Dracthyr Evoker.

Full of magic, full of rawr. OwO

#Dragonflight https://t.co/orI21gLg96",FALSE,144,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,13,FALSE,FALSE,FALSE,en,NA,NA,,"Because its two days away and I'm hype.

One race, but the powers of five. The Dracthyr Evoker.

Full of magic, full of rawr. OwO

#Dragonflight https://t.co/orI21gLg96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:54:59Z,1596638678709055500,1596638678709055489,I love the Soar ability it makes normal flying feel like such a slog by comparison #Dragonflight https://t.co/blUKtZJHNZ,FALSE,96,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,5,FALSE,FALSE,FALSE,en,NA,NA,,I love the Soar ability it makes normal flying feel like such a slog by comparison #Dragonflight https://t.co/blUKtZJHNZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:53:52Z,1596638395534815200,1596638395534815233,"I did it. I Shadowlands'd. I had a very good 2 years, thanks Blizzard. 

Ready for #Dragonflight https://t.co/KxouXlk4Gj",FALSE,96,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"I did it. I Shadowlands'd. I had a very good 2 years, thanks Blizzard. 

Ready for #Dragonflight https://t.co/KxouXlk4Gj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:52:27Z,1596638038439837700,1596638038439837696,"Gonna have special drops for it as well over at https://t.co/jmatqYjbHh

Don’t miss out (: — Monday 2pm PST grind starts #Dragonflight #WoW_Partner #TwitchStreamers",FALSE,164,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Gonna have special drops for it as well over at https://t.co/jmatqYjbHh

Don’t miss out (: — Monday 2pm PST grind starts #Dragonflight #WoW_Partner #TwitchStreamers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:51:13Z,1596637728179126300,1596637728179126272,Can’t believe a new WoW Xpac is here in 2 days LFG #Dragonflight #WorldOfWarcraft,FALSE,81,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Can’t believe a new WoW Xpac is here in 2 days LFG #Dragonflight #WorldOfWarcraft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:46:44Z,159663660179456e4,1596636601794560001,"Sadly I will be missing the hype of release day this #wow expansion due to family being in town and because of some computer part replacement. 

Fortunately will have a faster/beefier comp for better gameplay and streams after it gets setup. #Dragonflight inc and I’m hype!",FALSE,273,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Sadly I will be missing the hype of release day this #wow expansion due to family being in town and because of some computer part replacement. 

Fortunately will have a faster/beefier comp for better gameplay and streams after it gets setup. #Dragonflight inc and I’m hype!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:42:07Z,1596635437929746400,1596635437929746433,Are you ready for Monday? #Dragonflight,FALSE,39,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,Are you ready for Monday? #Dragonflight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:37:40Z,1596634319984160800,1596634319984160768,@Blizzard_Ent @Warcraft Only 2 more alts to level up before #DragonFlight https://t.co/429x4kinpA,FALSE,73,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,331908924,331908924,Blizzard_Ent,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,@Blizzard_Ent @Warcraft Only 2 more alts to level up before #DragonFlight https://t.co/429x4kinpA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:34:54Z,1596633622470983700,1596633622470983681,"@respect65 I am the only Cancer that is rapidly progressing... 
In the World of Warcraft.... 
Just 2 more alts to level to max, WOOT! #Dragonflight 

but please stop spreading #misinformation it's not cool https://t.co/6D0UQ51qTc",FALSE,205,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596554086115156e3,1596554086115155968,221710101,221710101,respect65,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@respect65 I am the only Cancer that is rapidly progressing... 
In the World of Warcraft.... 
Just 2 more alts to level to max, WOOT! #Dragonflight 

but please stop spreading #misinformation it's not cool https://t.co/6D0UQ51qTc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:32:52Z,1596633111105773600,1596633111105773574,"What a difference four years makes. Four years ago I could barely walk due to crippling back spasms. Today, I led a team from our fledgling church plant to decorate an assisted living home. Now, back to #Dragonflight prep! https://t.co/4QCOTaN1d4",FALSE,222,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,7,FALSE,FALSE,FALSE,en,NA,NA,,"What a difference four years makes. Four years ago I could barely walk due to crippling back spasms. Today, I led a team from our fledgling church plant to decorate an assisted living home. Now, back to #Dragonflight prep! https://t.co/4QCOTaN1d4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:30:57Z,1596632630627270700,1596632630627270657,"About to go live on #twitch , letting my brain reset a little bit before #Dragonflight  with Master of Magic, @SlitherineGames and @MuHaGames re-imagination of the 1994 classic fantasy 4X! Sounds fun!  Join me https://t.co/9MPKgBEi8p #masterofmagic #slitherine",FALSE,260,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"About to go live on #twitch , letting my brain reset a little bit before #Dragonflight  with Master of Magic, @SlitherineGames and @MuHaGames re-imagination of the 1994 classic fantasy 4X! Sounds fun!  Join me https://t.co/9MPKgBEi8p #masterofmagic #slitherine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T17:29:53Z,1596632362645065700,1596632362645065728,I'm gonna do the biggest sleepless night of my life for the release of #Dragonflight in 2 days i dont know if my old ass will survive that https://t.co/PTLY6ONmCt,FALSE,138,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,I'm gonna do the biggest sleepless night of my life for the release of #Dragonflight in 2 days i dont know if my old ass will survive that https://t.co/PTLY6ONmCt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
